Gene,GSM94019,GSM94020,GSM94021,GSM94022,GSM94023,GSM94024,GSM94025,GSM94026,GSM94027,GSM94028,GSM94029,GSM94030,GSM94031,GSM94032,GSM94033,GSM94034,GSM94035,GSM94036,GSM94037,GSM94038,GSM94039,GSM94040,GSM94041,GSM94042,GSM94043,GSM94044,GSM94045,GSM94046,GSM94047,GSM94048,GSM94049,GSM94050,GSM94051,GSM94052,GSM94053,GSM94054,GSM94055,GSM94056,GSM94057,GSM94058,GSM94059,GSM94060,GSM94061,GSM94062,GSM94063,GSM94064,GSM94065,GSM94066,GSM94067,GSM94068,GSM94069,GSM94070,GSM94071,GSM94072,GSM94073,GSM94074,GSM94075,GSM94155,GSM94156,GSM94157,GSM94160,GSM94161,GSM94162,GSM94163,GSM94164,GSM94165,GSM94166,GSM94167,GSM94168,GSM94169,GSM94170,GSM94171,GSM94172,GSM94173,GSM94174,GSM94175,GSM94176,GSM94177,GSM94178,GSM98767,GSM98768,GSM98769,GSM98770,GSM98771,GSM98772,GSM98773,GSM98774,GSM98775,GSM98776,GSM98777,GSM98778,GSM98779,GSM98780,GSM98781,GSM98782,GSM98783,GSM98784
TXNIP,6.43734,6.12205,7.08641,8.09852,7.69347,7.41835,8.42635,8.31423,8.93432,5.31451,8.8368,6.65005,6.77525,7.99407,6.33853,7.60861,5.7869,8.07739,8.73884,6.91925,6.63382,8.49028,7.75279,6.5156,8.36138,6.75476,8.28171,9.0688,6.20745,7.4833,7.30668,8.3812,6.92696,7.39643,6.9884,8.59242,8.58542,8.26585,7.03954,8.02439,8.32772,6.66279,8.59196,6.50313,6.17366,5.74836,7.3112,5.7995,8.36117,5.42094,8.6359,6.63432,7.48968,8.14388,5.51443,8.98345,7.12582,8.77059,6.59898,7.4396,8.37711,6.35211,7.27045,6.35333,7.08436,8.14763,7.24713,5.95197,7.30822,6.20055,7.53996,7.49365,8.06294,5.92263,6.34465,5.85429,7.05748,6.71338,6.47295,6.8993,7.67965,7.08627,8.72259,7.88751,7.57218,6.49759,7.71012,8.10785,6.437,5.93448,7.87324,8.84006,7.95712,6.25384,8.20376,7.92162,8.48537
RPN1,6.88115,7.47652,8.01991,8.17213,7.46075,7.36598,7.74422,7.16727,7.7835,5.33078,6.99804,7.60063,7.5793,7.39798,7.10956,7.402,7.40996,7.46066,7.48017,7.6399,6.05688,7.80832,8.21829,7.79131,7.78885,7.06808,7.67808,8.22243,7.44532,8.23044,7.63731,7.69523,7.70858,8.56452,5.85672,7.48167,7.73231,7.84142,5.9004,8.3719,7.90897,7.60624,7.51261,6.79256,8.00629,6.71447,7.50915,6.69681,8.04048,7.03412,7.33799,6.39111,7.57997,8.38363,7.51107,7.93971,7.52844,7.76986,6.28019,7.65899,7.89161,7.80298,7.42357,7.46627,7.84628,7.78795,8.00765,7.51694,7.80615,7.45726,7.8536,7.69131,7.91199,7.17664,7.31782,7.59502,7.2485,7.47218,7.25802,7.81035,7.22405,8.30309,7.76674,7.6222,7.85327,7.54684,8.37448,7.91558,7.51756,7.98903,7.62197,7.77278,7.53635,7.88847,8.00098,7.97496,8.3192
ANXA1,10.2592,8.21174,10.5744,10.2942,10.6107,10.1693,10.794,10.976,11.2752,6.15969,10.5099,10.4024,9.46474,10.5444,9.36025,11.0067,9.89071,10.9516,11.1105,6.70304,6.84041,10.8502,10.7047,7.75327,9.0804,9.01005,11.1642,10.6464,9.91561,10.59,10.6359,11.1285,10.1448,11.237,7.20421,10.9822,11.0736,10.5377,9.18565,11.0539,11.4145,6.50722,11.1008,6.31083,9.97616,8.37765,10.9753,7.38374,11.7919,8.42725,10.9246,7.21718,10.8894,10.9271,10.7159,10.8029,11.0009,10.7958,5.89033,11.0245,10.5035,10.8809,10.6868,8.63468,10.706,11.3567,11.1069,9.85834,10.8118,10.0775,10.7357,10.9738,11.2563,8.92712,10.2582,10.1522,10.5641,10.4383,8.58466,10.514,10.7964,10.1604,10.8811,8.54672,10.5549,10.3453,10.7388,10.9331,10.5062,9.98902,10.8536,10.9581,11.0148,10.1606,11.342,10.8012,11.689
PAICS,6.54544,5.37936,7.22536,6.61821,7.15024,6.56538,7.17325,6.45266,7.12922,5.08617,6.62466,6.59092,6.34473,6.55769,6.4051,6.96289,6.70192,6.59446,7.22285,5.64161,6.07279,7.49339,7.65407,6.29927,6.17379,6.24366,7.16015,7.16931,7.20683,7.75216,7.18075,7.51803,7.1559,7.33011,5.67475,7.12454,8.27533,7.47214,6.02957,7.82038,6.92716,5.07365,7.59772,5.60873,6.9387,5.58954,7.16486,5.85565,7.44559,6.43588,7.25764,5.77625,7.53149,7.30841,7.12655,7.63449,7.658,7.6065,5.28347,7.1122,7.54213,7.33443,7.31334,6.34447,7.44217,7.34248,7.37536,6.47367,7.1294,6.95767,6.95564,7.64199,7.16651,6.15287,7.0211,6.77512,7.15988,7.31158,6.35454,7.08501,7.10221,7.64423,7.40305,6.16529,7.23951,7.20932,7.51908,7.50295,7.32531,6.69574,7.11891,7.85367,7.1263,6.69499,7.67701,7.5732,7.62415
JUP,8.2449,7.98983,8.12663,8.14635,8.66009,8.51732,8.08433,8.48583,8.52888,7.51409,8.31429,8.26468,7.64466,8.49551,8.59553,8.64811,7.9339,7.95437,8.43835,7.67556,7.42406,8.18672,8.41335,8.13503,8.06244,8.02027,8.1222,7.57047,8.1014,8.45232,8.0814,8.41761,8.20526,8.3215,6.68268,8.45464,8.31365,8.00523,7.34491,7.94181,8.19414,6.82737,8.31901,7.92619,7.91305,7.44032,8.30095,7.48907,8.5035,7.00653,8.47308,7.35178,8.0863,6.96812,7.82782,8.04733,8.07959,8.39767,7.16982,8.70837,8.08143,8.44311,8.12781,8.14699,7.95792,7.93098,8.35868,7.73315,8.04051,7.44139,8.2816,7.84786,7.96441,7.98817,7.74689,8.4072,8.45648,7.97566,7.6873,8.30157,7.50661,8.66402,8.07637,8.54727,8.31836,8.16837,8.68764,8.1418,8.44328,8.15697,8.48917,8.39912,8.24589,8.16766,8.60069,8.31903,8.8515
EIF1AX,5.47556,4.96082,6.20153,6.16748,6.07742,5.92027,6.48986,5.28627,6.06034,4.54421,5.99889,5.71516,4.9292,6.12974,5.4839,6.31005,5.15786,5.88545,6.25956,5.30057,4.83553,5.59599,7.93905,5.13095,6.4106,5.42621,5.98742,5.78929,6.56587,6.9283,5.88721,7.18482,5.44474,7.10664,4.48505,5.31593,6.98883,6.37708,4.92958,6.76028,6.23266,4.55921,7.26657,5.33666,6.41178,4.84527,5.99111,5.3253,6.17737,5.00093,6.57432,5.08224,6.52153,6.86919,5.6825,6.97061,5.31482,5.60987,5.34053,5.39933,5.5803,5.77664,5.85314,5.17291,6.25994,5.69841,6.58246,4.6519,5.64373,5.28681,5.4805,6.15819,6.29013,4.74211,6.17181,4.66555,5.34256,5.96356,4.86579,6.05752,6.78196,5.62787,6.84434,6.56387,6.06287,5.72902,5.8339,6.83768,5.5352,5.30542,5.43347,6.44156,5.61231,5.39812,6.77775,6.31791,6.36621
YWHAH,6.79192,5.41704,7.06889,7.11086,7.05465,6.88888,6.77591,7.13411,7.45296,6.00416,7.22945,6.86808,5.77514,7.22774,6.27101,7.1195,6.11969,7.15304,7.34475,6.07314,5.80086,7.33974,7.00278,5.54913,5.70769,5.24237,7.65727,7.21735,6.27589,7.10498,7.07045,7.35445,6.70989,7.71594,5.96966,7.72353,7.24562,6.9661,6.17477,7.66053,7.32825,5.10648,7.27854,5.64431,6.41542,5.48586,7.51369,5.33786,7.89814,5.87671,7.5585,6.50704,7.54813,6.49822,6.89949,7.244,7.38794,7.57599,5.59809,7.23,7.27707,6.95875,6.93448,5.56702,7.25158,7.72253,7.00639,5.91356,6.81216,6.32351,7.35158,7.39294,7.21414,6.28604,6.49483,6.3151,7.01306,7.28721,5.19664,7.04385,7.56313,6.99649,7.67682,6.31479,7.06251,6.85092,6.9629,6.97542,6.92842,6.29491,7.54527,7.71868,7.4052,7.30972,7.71886,7.63655,8.06305
DSTN,8.54531,6.12492,9.59976,8.922,8.54722,8.94336,9.34389,7.63454,9.88588,5.14053,9.57331,8.62424,6.94566,8.76591,7.01121,9.14428,7.56341,9.45064,9.86518,5.60045,6.0232,9.27879,8.82884,6.85672,8.23708,6.74464,9.25793,9.22647,8.18423,9.33127,9.2088,9.41488,8.21038,9.59353,5.53789,9.05433,9.65089,8.63687,7.25483,9.88314,9.61087,7.00351,9.77715,6.34653,7.8587,5.21923,9.8319,6.08477,9.7513,7.10413,9.66412,5.28802,9.63153,8.93213,8.51463,9.90767,10.1194,8.90748,5.57767,8.88698,9.78969,9.149,8.96903,6.62754,9.11587,9.49123,8.93103,7.18116,9.37394,7.9963,9.0875,9.41064,9.72011,7.0402,8.17733,7.53685,8.53605,9.03464,6.40884,8.78847,10.0851,9.40705,9.67686,8.22746,8.75462,9.17776,8.50263,9.80913,8.92325,7.51962,9.45492,10.067,9.45453,8.79776,9.78692,9.15417,10.0105
TAF7,7.27895,5.84436,7.78795,6.95723,7.51427,7.03987,7.98919,6.47108,7.30975,5.83912,7.04362,7.5082,5.74208,6.99794,6.43836,7.34786,7.01953,7.09312,7.70627,5.87755,5.64289,7.44707,7.57091,5.56981,6.60786,6.83403,7.62877,7.88584,7.51589,8.04173,7.59054,7.8091,7.5128,8.16372,5.60653,7.37696,7.99049,7.62271,5.78046,8.21721,7.88402,4.74929,8.03663,5.54942,7.36458,5.84444,7.65687,6.20961,7.66351,6.2968,7.82949,5.89931,7.9899,7.44515,7.83031,8.27024,8.27603,7.19998,5.33518,7.43971,7.40999,7.70355,7.31234,6.21854,8.01837,7.71216,7.74115,6.38332,7.77763,7.31306,7.53456,7.67262,7.82915,6.55142,7.88884,6.95731,7.35252,7.99384,6.5091,8.05697,7.66133,6.9892,7.55106,6.58015,7.31244,7.47586,7.28903,8.03168,7.83697,7.22861,7.25473,7.7013,7.83349,7.28474,7.83805,7.36559,7.95585
EIF5B,5.82418,5.70104,6.63384,5.96199,6.51442,6.23231,6.79038,5.79119,6.63733,6.03153,6.04878,6.1766,5.63649,6.28608,5.90388,6.23433,5.51865,5.70144,6.42622,5.80058,5.60011,6.44257,6.59526,5.07454,5.90301,5.56739,6.41274,6.68321,5.70626,6.73289,6.76393,6.98481,6.30644,6.69549,5.83126,6.37934,6.96318,6.215,5.70542,6.73528,6.44318,5.21729,6.87205,5.56746,6.10612,5.54912,6.21427,5.05946,6.79686,5.15031,6.21575,6.11391,6.58805,6.67367,5.84994,7.05621,6.70121,6.60243,5.71897,6.55129,6.37231,6.51885,6.51775,5.51429,6.67871,6.82649,6.32417,6.02478,6.80723,6.29554,6.57017,6.83893,7.01136,5.58475,5.97537,5.90965,6.21433,6.2249,5.16277,6.09102,6.0602,5.64013,6.45937,5.61407,6.54033,6.28462,6.62753,6.23015,6.38002,6.01381,6.50709,6.98515,6.4692,6.34292,6.63723,6.10732,6.90783
CD99,7.38156,6.25004,7.64312,7.47076,7.74546,7.6652,8.09659,7.7116,8.13519,5.79468,7.50055,7.82069,7.50743,6.52683,7.23255,7.39241,7.19193,7.8378,8.05966,6.28823,6.07066,8.17732,7.9853,6.49956,6.96823,6.46499,8.2024,8.13251,7.37675,8.48216,7.92855,7.57719,7.43897,7.61179,6.23482,7.5099,7.96132,7.59704,5.81844,8.27213,7.75564,5.18546,7.77688,5.88827,7.28528,6.71635,7.45921,5.88803,8.23087,6.70941,8.35901,5.619,8.06785,6.63654,7.68434,8.20658,8.1062,7.38236,5.71213,7.60777,7.21187,8.37417,8.35874,6.72276,7.75188,8.38034,7.51245,7.27626,7.86114,7.24925,7.74417,8.45512,7.78176,6.7064,7.52054,8.0177,7.63219,7.21925,6.40187,7.57131,7.71193,8.4884,7.74154,7.18911,7.9238,7.87192,7.92672,7.60024,7.48125,7.34391,8.37264,7.93331,7.72921,7.48311,8.11007,7.84937,8.59404
LDHB,10.309,10.0153,10.7609,10.1285,10.6864,10.7295,11.0498,10.2835,10.5841,8.94881,10.4295,10.6903,10.16,10.0841,10.0401,10.7709,10.5515,10.4271,10.4296,9.6374,8.76388,10.6794,11.0348,10.0722,10.3119,10.3539,10.3807,11.0523,10.9225,10.7974,10.4608,10.9982,10.153,10.7106,7.62792,9.92832,10.8841,10.7098,9.15965,11.1525,10.2253,7.93266,10.9039,8.26479,10.9119,9.89081,10.4151,9.50966,10.3766,9.59155,10.3762,8.69872,10.6031,10.8075,10.5429,10.8726,10.9184,10.3368,8.8554,10.0863,10.2643,10.4324,10.593,10.1616,10.8045,10.4425,10.19,10.2626,11.1023,10.8887,10.1109,11.023,10.4444,9.67242,10.7458,10.3209,10.2922,10.3463,10.2546,10.5801,11.1549,9.93683,10.4085,10.08,10.6885,10.5205,10.4549,10.4169,11.1841,10.38,10.5953,10.5555,10.2043,9.94819,10.5137,10.344,10.5369
HNRNPH1,9.04113,6.14582,9.18097,9.02455,9.36039,8.68332,9.54011,8.6709,9.05011,5.43348,9.32247,7.97001,7.34637,9.28573,8.31612,9.2241,8.80611,9.0216,9.14899,5.5357,5.06414,8.58897,9.2854,6.11062,7.49538,6.83236,8.73239,8.51872,8.55441,8.74015,8.26484,9.26545,7.83063,8.69462,5.15541,8.88495,9.2336,9.18983,7.22803,9.15344,8.78589,5.70839,8.81209,5.26351,8.5453,6.40478,8.88907,5.55657,9.11873,5.92889,9.54754,4.93434,9.46765,8.73347,9.16478,9.63847,8.95082,9.17106,5.01017,8.75352,8.74131,8.4705,8.62679,6.51132,8.58266,8.53473,8.5068,6.49854,8.74205,7.8053,8.16828,8.52492,8.83949,7.73254,8.42321,7.38841,9.12408,8.64692,6.40742,9.05651,9.12399,7.76081,9.07819,7.83736,8.82476,8.58917,7.77662,9.13816,8.41661,8.05333,8.54538,8.75882,8.55983,8.55224,9.36786,8.9832,9.19605
BLCAP,8.7541,8.8784,8.48822,8.53263,8.86204,8.72994,8.94544,7.80888,8.56312,7.22597,8.34848,8.89954,8.30634,7.86021,8.84607,8.70213,8.7667,8.31196,8.59802,8.93715,9.32921,8.85092,9.45757,8.9285,9.33106,9.24038,8.55575,8.64617,9.15492,9.35984,8.73944,8.91872,8.95832,9.12748,7.37828,8.08283,8.95828,9.12196,6.92516,8.95185,8.25737,8.00599,8.77306,8.33259,9.3406,7.87868,8.70014,9.10072,8.35389,8.49905,9.01754,7.25342,8.7111,8.79575,8.59787,8.76427,8.84567,8.60813,8.32861,8.3723,8.57194,8.86986,8.9962,9.20457,8.9482,8.78481,8.61625,8.91681,9.15982,8.8044,8.58477,9.09615,8.78612,8.47626,8.88593,9.03101,8.95024,8.80478,9.08735,9.02513,8.8881,8.36066,8.69083,9.19057,8.88216,8.92837,9.18342,8.94373,9.23142,9.01509,8.73309,8.97044,8.87657,8.48687,8.73361,8.96428,8.5846
RPLP0,11.4853,11.1432,11.5799,11.6239,11.5948,12.0038,12.0249,11.8743,12.0583,10.3471,11.9247,12.0135,11.5029,11.6639,11.4011,11.8254,11.5218,11.5246,12.0779,10.8505,10.8903,12.0535,12.2958,11.9223,11.6112,11.5976,11.4321,11.9015,12.0394,12.2594,11.8712,12.4093,11.5228,12.3699,8.63941,11.4738,12.1855,11.9376,10.6997,12.1149,11.7597,10.225,12.3244,10.4551,12.1433,10.5291,11.9071,11.076,11.9614,11.096,12.0452,10.7019,12.0978,11.8182,11.9908,11.9633,12.3148,12.177,9.82301,11.9913,11.9647,12.0171,12.0771,11.8936,11.8131,12.1409,11.6903,11.8171,12.0069,11.8747,11.9855,11.6962,11.9224,11.0835,11.9015,12.0086,11.7417,11.5723,11.5993,11.7447,11.5491,12.2565,11.8791,11.6118,11.905,11.4604,12.0409,12.0354,12.0436,11.6152,11.7247,11.7075,12.0868,11.4143,12.5249,11.883,12.1225
ADD3,8.30488,6.56214,9.3301,8.54519,8.66605,8.80916,9.09239,7.22542,8.81521,5.84045,8.72794,8.57654,6.93816,7.84156,7.33766,8.46002,7.69576,8.86215,8.96064,6.36941,5.48812,8.18333,8.72504,5.87406,6.67944,7.08704,8.26014,8.59636,8.04238,8.77161,8.13721,9.39112,7.8735,9.19514,6.56331,8.0576,9.09746,8.59418,6.37649,8.95581,8.63678,5.74981,9.00953,5.56057,8.06298,7.05763,9.09616,5.88303,8.87492,6.80524,8.88616,6.44061,9.65563,9.35013,8.50064,8.78166,9.68448,8.36552,5.00729,8.86579,8.6562,8.73261,8.42064,6.51098,8.85067,8.77041,8.54437,6.98022,8.80115,7.82366,7.90027,9.12324,8.78166,6.65253,8.27751,7.47983,8.10454,8.46095,6.81684,8.5468,8.66825,8.22818,8.50126,6.71034,8.33827,8.69794,8.13812,9.13127,8.83221,8.05312,8.59597,8.95247,8.45762,8.44475,8.67647,8.65275,8.99913
HADH,6.95048,6.03431,7.10668,6.3935,6.82279,6.32314,6.8963,5.5286,6.74702,5.29667,5.93149,6.89364,5.67875,6.09632,6.19967,6.31277,6.73298,6.36818,6.99634,6.02805,5.55071,6.62904,7.12411,5.77166,6.15288,6.31865,6.61992,6.7062,6.87931,7.42457,6.81723,7.0423,7.02013,7.08498,4.65926,6.42843,6.95535,6.21456,5.05916,7.35649,6.99955,4.45295,7.25796,4.79932,6.98864,5.84616,6.85563,5.10782,6.3073,5.59486,6.71056,5.96915,6.89405,6.58668,6.79656,6.80978,7.25306,6.62178,4.78522,6.7155,6.5945,6.60299,6.73256,5.87808,7.2253,7.05109,6.92924,5.97877,6.77369,6.55458,6.39086,7.22224,6.74131,5.83442,6.97225,6.16658,6.3931,7.00655,5.61998,6.95994,7.18907,6.52187,6.58408,6.2397,6.86575,6.24775,6.92349,6.76082,6.60846,6.57954,6.37727,6.98931,6.72965,6.41731,7.11229,6.75296,6.94837
PFKP,7.53807,6.93201,7.22239,7.54512,7.36422,7.15846,7.74075,6.95387,7.65413,6.41515,7.35218,7.1424,7.15929,7.47249,6.86793,7.47084,7.40121,7.26298,7.50509,6.80506,5.59941,8.17808,7.80658,7.07776,6.84167,6.91401,7.49225,7.69697,7.15983,7.74882,6.74698,7.23375,7.72386,7.96124,5.66267,8.10273,7.54155,7.63678,5.95753,8.35084,7.95725,5.99944,7.45736,6.10505,7.38057,4.97502,7.50342,5.99557,7.76623,6.47285,7.34216,5.9851,7.97428,7.4002,7.39439,6.92166,7.67205,7.71752,5.4667,7.86042,7.68492,7.61899,7.68969,6.63972,8.0072,7.61261,7.90635,7.05047,7.73515,7.24138,7.80219,8.03874,7.19919,6.92826,7.46548,7.16356,7.60353,7.74426,6.06818,7.89557,7.35465,8.47885,8.92986,7.0924,7.5041,7.346,7.63947,6.77551,7.69421,7.36828,7.69539,8.10023,7.77752,7.50007,7.45083,7.31564,8.13674
ANP32A,6.87933,5.54927,7.7924,7.31153,7.87907,6.94311,7.74181,7.51842,7.93983,5.76247,7.3653,7.09147,7.33461,7.27272,6.54238,7.73764,6.58069,7.87254,8.35874,5.9461,5.51764,7.90089,8.05455,6.81687,7.3576,6.16569,8.3455,7.79391,6.9833,7.89851,7.69288,8.08145,7.33005,8.15751,6.79503,7.85509,8.1852,7.73012,6.86662,7.93211,7.97552,6.54238,8.33983,6.90696,6.96651,5.86472,8.01297,6.53582,7.90829,6.13512,8.18163,6.27438,8.33192,7.81672,7.2467,8.65985,8.35581,7.7698,6.35396,7.73092,7.95132,7.31441,7.51631,6.16611,7.76814,8.07051,7.51471,6.31601,7.84614,7.0287,7.50253,7.77816,8.06431,6.47704,7.48619,6.87695,7.49822,7.59792,6.25294,7.53208,8.07778,7.4292,8.0849,7.68567,7.48425,7.34443,7.72931,7.70758,7.54859,6.71705,7.7449,8.06947,7.66993,7.12047,8.13713,7.57161,8.37913
RAD23A,6.88893,6.50124,6.93103,7.09002,7.24464,6.8704,7.16365,7.33411,7.0399,5.92492,6.82585,7.07745,6.67938,7.06718,6.71057,7.00217,6.19996,7.44219,7.83606,6.05859,6.31414,7.47309,7.10465,6.35777,6.71517,6.04231,7.38824,7.17801,6.53494,7.31677,7.32291,6.94441,6.78013,7.15337,5.84109,7.62579,7.02734,6.81143,6.14099,7.20541,7.31154,6.1573,7.18978,6.69173,6.36848,6.34237,7.17611,5.80695,7.4521,5.93151,7.38876,6.61681,7.21861,7.3463,6.56424,7.22008,6.81243,7.41802,5.84698,7.34893,7.16985,7.12401,7.06051,6.18581,7.10309,7.47843,7.36002,6.40254,7.25532,6.69708,7.33756,7.10369,7.1321,6.18286,6.57383,6.43157,7.25248,7.29922,6.49839,6.88144,7.46537,7.69239,7.22099,7.00562,7.192,7.2732,7.09685,6.9073,7.09296,6.57135,7.49195,7.80125,7.36853,7.11738,7.55548,7.49416,7.67566
GNAI2,7.68934,7.37514,7.63094,7.21784,7.47181,7.77014,7.37863,7.56889,7.39731,7.78785,7.71449,7.58372,7.54081,7.7554,7.50704,7.33415,7.31632,7.50267,7.72923,7.57109,7.32486,7.83693,7.31447,7.25919,7.33229,7.25129,7.4963,6.9645,7.21048,7.30351,7.79137,7.0854,7.33833,7.31864,7.70081,7.63163,7.27834,7.13433,7.17002,7.28366,7.45036,7.33908,7.31063,7.24132,7.05674,7.0676,7.81198,7.4875,7.51444,7.15993,7.83683,7.74118,7.67016,6.76481,7.31203,7.15796,7.27948,7.60962,7.82981,7.65917,7.4064,7.48916,7.57497,7.10977,7.43783,7.57251,7.63447,7.38715,7.71158,7.48562,7.74314,7.63268,7.39484,7.40666,7.26124,7.56088,7.62871,7.28326,7.17462,7.49584,7.97891,7.83312,7.31432,7.71819,7.52206,7.70805,7.29455,7.39138,7.51506,7.24303,7.60548,7.59051,7.48165,7.73139,7.40583,7.49658,7.66023
DUSP1,8.76346,9.66124,9.70031,10.0762,9.82993,9.77825,9.51106,11.0669,10.164,5.70028,8.39134,10.2235,9.14782,10.0385,8.68951,11.2313,10.6719,10.8991,11.7014,6.47623,4.77633,8.90356,8.38055,7.50792,9.52889,10.0462,10.8385,11.0373,10.7564,10.2314,10.5009,10.9464,10.2261,9.43281,7.7484,10.0311,9.90932,9.71838,9.08602,10.5273,9.37868,6.34087,11.3335,6.71424,10.6997,9.0672,10.8907,6.55879,10.6552,6.69663,10.7231,6.1605,9.57188,10.0337,9.96566,10.5795,10.5669,9.79786,5.22268,10.3721,9.99504,10.2305,9.03924,6.79968,9.33904,8.88716,9.97737,8.6416,11.0428,10.3721,10.039,10.2786,10.9016,8.86109,11.0637,8.74871,10.6962,9.76583,7.29967,10.9998,11.3488,9.73123,9.52495,9.29132,10.4615,8.68025,9.835,10.4926,10.4977,9.90643,10.6453,9.37825,10.4403,10.0001,11.0887,9.11295,10.7279
TGM2,8.4131,7.46721,8.87208,8.47155,8.16452,8.03071,8.13107,7.73746,7.53085,6.45665,8.84151,8.64526,7.87115,8.93982,8.05668,8.0285,8.63515,8.15242,8.63602,6.93373,6.39044,8.07855,8.48503,7.9338,7.23158,7.24806,8.38544,7.98425,7.67879,9.05357,8.3002,7.74562,8.68883,8.35859,6.59209,9.1927,8.23709,7.64641,7.22079,8.17643,8.84177,5.81461,7.48667,6.10031,8.08597,7.37643,8.04101,7.47611,7.99698,6.71496,7.66518,6.44367,8.92065,7.68834,7.85344,8.10409,7.82059,9.28512,5.796,8.6865,8.88687,7.59092,7.95303,7.43055,8.59079,7.71535,8.52464,6.98952,7.98478,8.37049,8.73756,7.83915,8.3041,7.76126,7.4648,7.69831,8.15186,8.63206,7.48385,8.59108,8.34512,8.88936,8.45865,7.94347,8.47664,7.44992,7.79835,7.50293,8.40185,8.22387,8.57319,8.57442,7.96676,8.57362,7.94322,8.18332,8.43186
RAB6A,7.77657,6.70554,8.32264,7.87959,7.93661,8.13978,8.12802,7.48026,8.3725,6.65818,8.0304,8.43554,6.81666,8.03521,7.53395,7.81784,7.61539,7.71046,7.9927,6.57224,6.71406,8.27211,8.05057,7.13749,7.21349,7.41805,7.98941,8.05512,7.73135,8.12644,7.87392,8.32229,7.68703,8.44774,6.96693,8.23214,8.4044,8.08379,6.81904,8.61677,8.38821,6.21504,8.26889,6.43847,7.5068,6.95434,8.55056,7.10983,8.70291,7.35367,8.37907,6.8648,8.67938,8.24063,8.3884,8.1739,8.95253,8.18217,6.44901,8.35583,8.39844,8.25596,7.66972,7.42515,8.26043,8.32795,8.48743,7.42519,8.1684,7.61637,8.38737,8.15013,8.25605,7.37673,8.05124,7.45569,7.78837,8.05604,7.23973,8.40864,8.18915,7.29051,8.2142,7.31717,8.07507,8.14179,7.47952,8.22864,8.06775,7.76115,8.09304,8.47587,8.19735,7.80466,8.69357,8.08523,8.94183
RPS18,11.9083,11.4102,12.4489,12.3134,12.5038,12.8407,13.0646,12.4955,12.7619,10.6609,12.6534,12.5512,11.9558,12.0869,11.9268,12.5355,12.0468,11.9939,12.4877,11.2315,10.8998,12.237,13.0487,12.2237,12.4246,12.597,12.4772,12.7902,12.7276,13.1015,12.9387,13.0096,12.2172,13.0513,9.55892,11.9044,12.9356,12.4365,11.7978,12.9141,12.3543,10.2168,12.9374,11.2361,12.7032,10.8832,12.4195,11.513,12.6092,11.4723,12.6041,10.9158,12.6489,12.709,12.4513,13.0946,13.0901,12.622,10.5343,12.6011,12.3175,12.6142,12.6919,12.5938,12.6674,12.7979,12.5875,12.1275,12.9234,12.7403,12.2654,12.7468,12.6645,11.8916,12.1931,12.488,12.5484,12.3858,12.3451,12.1455,12.2925,12.9025,12.6517,12.064,12.7379,12.358,12.7168,12.5479,12.9215,12.3927,12.6543,12.6631,12.7333,12.0338,12.9125,12.3953,12.6808
PLD3,6.99008,7.00611,6.97376,7.37874,7.41687,7.48135,7.14939,8.36517,7.21973,7.29156,7.28126,7.43567,6.90127,7.5053,7.0261,7.27015,6.90732,7.58025,8.05077,7.09889,6.20004,7.47856,7.60354,6.9813,7.02454,6.73949,7.47645,7.22834,7.18722,7.72414,7.32795,7.12978,7.76344,7.1539,6.20766,7.31527,7.26218,7.21792,6.13412,7.27982,7.4363,6.2535,7.79399,6.86231,7.14231,6.38337,7.38886,6.22222,7.64424,6.66547,7.42088,6.86413,7.41407,6.29409,6.66227,7.07213,7.21708,7.57939,6.50643,7.47252,7.29124,7.6064,7.43367,7.2735,7.38016,7.44163,7.22169,6.92811,7.60311,7.19317,7.59195,7.3557,7.15144,7.0574,6.57061,7.2357,7.57065,7.40529,6.42123,7.22516,8.2752,8.38097,6.9844,7.77169,7.85006,7.44992,7.4846,7.6102,7.97314,7.2109,7.54176,7.89817,7.22131,7.85338,7.32046,7.35663,7.62872
PSMF1,5.23696,4.47955,5.41227,4.86959,4.80884,4.90332,5.37475,4.39124,5.12957,4.30972,4.58944,5.20045,4.57967,4.32823,4.72459,5.3936,5.11694,4.05492,5.63931,4.70261,4.62852,5.4335,6.50501,5.24409,4.98585,5.49593,5.53525,5.69697,6.24205,6.29396,5.36551,5.55294,5.24219,5.96815,4.00638,4.9934,5.43217,5.44469,4.14213,6.16478,5.1275,4.37963,5.86414,4.17724,5.84105,5.28622,5.45245,5.31987,5.1533,5.4824,5.35737,4.3025,5.91364,5.75774,5.34995,5.66209,6.23668,5.1284,4.47035,5.34165,5.30476,5.61635,5.29861,5.51035,6.32063,5.68168,5.5604,4.64643,5.94926,5.49105,5.30276,6.02057,5.57609,4.29325,5.87551,5.75753,5.48816,5.94171,5.54266,5.93798,5.95673,5.378,5.50568,5.48941,5.79125,5.18421,5.78808,5.51848,5.74317,5.72639,5.29705,5.76918,5.3629,5.11328,5.58741,5.13807,5.38022
